,Name,EncodeID,OccurTimes
17672,34D4B7C96EECC625,17672,5
17673,34D5E2A6D507ADA2,17673,7
17674,34D5F6C91FFEB657,17674,11
17675,34D653A7CBC16740,17675,4
17676,34DAF2EF105243C7,17676,25
17677,34DD448F4239C6B8,17677,10
17678,34DEE0EF75B61E8D,17678,3
17679,34E0B05685F30926,17679,8
17680,34E12F5E7DF1EA2A,17680,2
17681,34E1CBEBF9DBAC9B,17681,2
17682,34E2784FF4551FC5,17682,5
17683,34E308E631F3EECC,17683,3
17684,34E3EF583FFA2B57,17684,40
17685,34E40BFFDF0A363B,17685,2
17686,34E429C79CB15395,17686,7
17687,34E45A8418527480,17687,6
17688,34E5B651824A8A8F,17688,4
17689,34E6234211E60D88,17689,2
17690,34E880475A25BDCB,17690,10
17691,34E8EADF5EC4D31D,17691,7
17692,34E8F2609C071C94,17692,6
17693,34EBE3959BF0A5E1,17693,13
17694,34EC8144090A428B,17694,5
17695,34EC88A31D1AD19F,17695,2
17696,34ECB44ED2B2C2BD,17696,8
17697,34ED4FF14CD7E743,17697,2
17698,34EDD8D3A1E1A1AD,17698,4
17699,34EDFB2C01142340,17699,16
17700,34EF54898ACDDB73,17700,5
17701,34F009644F3E299D,17701,5
17702,34F10DDBC2871D93,17702,2
17703,34F1F466E1A0CCEC,17703,2
17704,34F2703E46683847,17704,3
17705,34F3679CB0F5D64F,17705,6
17706,34F37C711F17095C,17706,19
17707,34F4095A6A55E43D,17707,15
17708,34F4C4C5341D7206,17708,16
17709,34F4CD76A8961FE3,17709,41
17710,34F4FB3E8B135D6D,17710,13
17711,34F513113692F367,17711,24
17712,34F5631768C7D411,17712,38
17713,34F5D9740AD61C4E,17713,26
17714,34FB1CD6D8273B7A,17714,21
17715,34FB74D7BFD7189C,17715,6
17716,34FB83C86B66C5D4,17716,25
17717,34FBAFED3F98ACB6,17717,4
17718,34FD1268AB366AFB,17718,29
17719,34FE020C82B19700,17719,24
17720,34FE094AAB9459FA,17720,4
17721,35002971F01635A4,17721,4
17722,350045761EE9A55F,17722,2
17723,350200ED35062BB6,17723,12
17724,3503B0C1A7777320,17724,9
17725,35055160BB34B8DC,17725,16
17726,3505B54E0995BFB9,17726,6
17727,3508C8080D381E71,17727,16
17728,3508F61E7722CBAF,17728,8
17729,350A3204BBDE0E78,17729,8
17730,350BE88C7A90069A,17730,15
17731,350C083C56C1C72D,17731,23
17732,350C4240F2101223,17732,2
17733,350CEAF5B67F1A19,17733,7
17734,350E2544CA51071B,17734,11
17735,3510E76E0E99043D,17735,2
17736,3511289F2837DC7F,17736,11
17737,3511A6D8BA0AD5EF,17737,5
17738,3511CC11715D8C70,17738,10
17739,351462003062CD75,17739,18
17740,351599C3ECBA6D36,17740,3
17741,3516E7E298F6AAA6,17741,2
17742,35186F3880D7C925,17742,4
17743,3518B5577B0A964E,17743,4
17744,3519BC7F33D662FE,17744,7
17745,351A11940559D012,17745,19
17746,351A664741680357,17746,2
17747,351B7D3C8FF6C7DE,17747,8
17748,351B89C841036B44,17748,14
17749,351BE895DCC5B953,17749,18
17750,351DAF96789CC769,17750,10
17751,351E71E8AC765E98,17751,4
17752,351E9164DE5D1201,17752,31
17753,351EDF7A41575E9A,17753,17
17754,351F4052473CD39A,17754,10
17755,351FCBC115EFB1A4,17755,18
17756,35215CE182129A5B,17756,5
17757,35246DE903A75FB0,17757,30
17758,352501E95109FA37,17758,5
17759,35264CCD349FB7EB,17759,2
17760,35267F96C5740F46,17760,3
17761,35270C690BBCDDBC,17761,3
17762,3527A39D944B1DC3,17762,20
17763,352815B024D97550,17763,8
17764,35285D4490FAD9CE,17764,4
17765,35289ECD5A8A9A19,17765,19
17766,35292094E7772982,17766,2
17767,3529A5F3ED473926,17767,2
17768,352A1CFCC8943ACB,17768,4
17769,352AB219D8FC5C12,17769,2
17770,352C13442F8414D1,17770,16
17771,352E65F1664E504B,17771,30
17772,352F8C7B019B4F12,17772,9
17773,353032ECFF51BC09,17773,4
17774,35310C5D4B60E9FD,17774,9
17775,3532522F8640ABB1,17775,3
17776,3533E154C03B42D6,17776,23
17777,3536CC898E883C8C,17777,2
17778,3537060DC92F07DE,17778,23
17779,3537A7A56C61842B,17779,20
17780,3538112B9B5A0CCA,17780,6
17781,3538F14267A903B6,17781,12
17782,3539F10A6AA15B80,17782,16
17783,353AB6CB3C13F5B3,17783,15
17784,353B4FB5D44D1922,17784,7
17785,353BD48EF522FDE4,17785,7
17786,353C8D76D39A389B,17786,9
17787,353D579199BCF0C6,17787,6
17788,353E842306FF53B2,17788,11
17789,353FF7FE351C1B10,17789,7
17790,354075FC0DD64EFD,17790,16
17791,354091B800C365F4,17791,13
17792,35421B53FE76594F,17792,5
17793,35430E5433A77EB1,17793,15
17794,35444FAD97E406F5,17794,13
17795,35450580360C0282,17795,9
17796,354549F21A1C35D3,17796,6
17797,3545BA61727F4101,17797,4
17798,3545F2C0843AE489,17798,6
17799,3548D635FD21ABA2,17799,25
17800,354951E3C6DFE756,17800,2
17801,354A2C5D01ADD7DF,17801,24
17802,354AC29A07CC68FE,17802,19
17803,354C5554E1807A8B,17803,17
17804,354C62D2605C4616,17804,12
17805,354CF2225211AC53,17805,3
17806,354D65819ED4D005,17806,3
17807,354DFFFF5A44C7B0,17807,5
17808,354E87E897888647,17808,11
17809,354F8E78062F0ECF,17809,16
17810,35505151253ECAE8,17810,4
17811,3550C7D6F12673E7,17811,8
17812,35518B44F033151B,17812,7
17813,3551E988A0EB04C8,17813,9
17814,3552A4896EDD5943,17814,27
17815,3552EFF8358198A0,17815,4
17816,35537740EA7CBA28,17816,2
17817,3553B07DBFEA7E4E,17817,4
17818,35547678FBEA0C75,17818,4
17819,3554A1C4EA57D0FF,17819,2
17820,355594726DF7CFD8,17820,27
17821,35563C78D9568F1D,17821,26
17822,35577FD1712ACFED,17822,9
17823,3557B69F50991807,17823,2
17824,355879B0B95621EC,17824,2
17825,3558CEF9B99243DB,17825,14
17826,355A76B41C22B5BF,17826,27
17827,355A8D9BE3FC309C,17827,2
17828,355CCBFE3295571B,17828,18
17829,355CD17438EA5340,17829,2
17830,355D4313B6B44FE7,17830,14
17831,355F3DD2BF68C00E,17831,4
17832,35600342645BA6DC,17832,2
17833,3560590AE6ADDB9E,17833,4
17834,35629C8A33D12479,17834,4
17835,356310C3FDC35102,17835,12
17836,35645CF2B1D5A9DD,17836,9
17837,35648BCCF651202C,17837,18
17838,35659D3160DB4821,17838,23
17839,3566430F3BA48CC9,17839,6
17840,356652F87043D548,17840,4
17841,3566C7E53B1029D9,17841,10
17842,3567315F9388E8FD,17842,12
17843,3567386596D424FB,17843,18
17844,3567A81A081DFAA5,17844,3
17845,356886027D73D00F,17845,2
17846,3569C20F6BFC0B32,17846,2
17847,356A4A6265D7DC79,17847,20
17848,356AE96EE821435F,17848,7
17849,356C00BD78EE9A17,17849,5
17850,356D65FCE0F6B726,17850,11
17851,356E0A578E721D26,17851,9
17852,3570DE29468E89BC,17852,2
17853,357109960F1952CA,17853,4
17854,3572ED564C7C00BD,17854,4
17855,3573FB191113F216,17855,6
17856,3574C15513A8FDED,17856,2
17857,35785705081AF5EB,17857,3
17858,3578FB7CC054745D,17858,26
17859,357A7A9258141E64,17859,6
17860,357AA15C291211F7,17860,19
17861,357ADC9E1BA31195,17861,11
17862,357AE496D7848CD2,17862,28
17863,357B00413D7000BB,17863,11
17864,357C61876533B862,17864,27
17865,357D11EFAEB7F5E4,17865,3
17866,357E26DAC93527FE,17866,22
17867,357E9E2EAB642E9D,17867,2
17868,357F8FEB7198B590,17868,17
17869,357F9C06DA768A18,17869,6
17870,35804A2039329DC9,17870,15
17871,358065BD5F832D08,17871,3
17872,358136C8FB59F46D,17872,9
17873,3581EC81C5E8CFD7,17873,2
17874,35820693EF757387,17874,20
17875,3582498D445228E0,17875,3
17876,358386F5A175A2B2,17876,8
17877,358521A5B8A6296E,17877,11
17878,35854425449E4073,17878,12
17879,3585B91725195F76,17879,2
17880,3585D386D8CC3257,17880,14
17881,35887A6D1AA4A531,17881,4
17882,3589A25274F3F040,17882,11
17883,358ACEC20F2039AC,17883,5
17884,358AE471E99E107D,17884,2
17885,358D743F52F860BB,17885,5
17886,358D9003839033AD,17886,4
17887,358DCD9DE2EE609B,17887,35
17888,358E2FD04226FCDE,17888,6
17889,358E793A036B7DF5,17889,26
17890,358FAD4CC39466CF,17890,31
17891,35905ABD553282AB,17891,5
17892,35908CC17FB7AA39,17892,20
17893,359098A421FDD847,17893,17
17894,359157F1F6C746B3,17894,5
17895,3596F1A73A81C559,17895,10
17896,3597464A415585A1,17896,34
17897,3597BE680A75C71E,17897,29
17898,3598015F7FE4DA5F,17898,6
17899,35980957D369ECB7,17899,2
17900,359826488093D23B,17900,2
17901,359839D4D9F6BBC3,17901,24
17902,359A0A0338E841E5,17902,17
17903,359A3FF0DEA1AC2E,17903,10
17904,359BD6A644EE4BF7,17904,3
17905,359BF513ACAE685C,17905,9
17906,359E64C0D3835CF6,17906,3
17907,35A0A29881FBFC93,17907,10
17908,35A20B7446D02FB5,17908,7
17909,35A5C65816BD946C,17909,9
17910,35A76C82F535FE44,17910,13
17911,35A92BD27B38FF03,17911,6
17912,35AC4500BAB5D1C3,17912,2
17913,35ACD6FCCCA7BB6E,17913,10
17914,35ACEAAFBAE9C10D,17914,7
17915,35AD3166786C860E,17915,6
17916,35AD3DDC151D9028,17916,5
17917,35ADC264A041E5BF,17917,2
17918,35ADE83699E6833C,17918,5
17919,35AE4C1E3BB8AF74,17919,2
17920,35AE7C9A83ACA94F,17920,8
17921,35AEC6936A7E8C19,17921,16
17922,35AEE635985683D5,17922,45
17923,35B1383C8F329A79,17923,11
17924,35B1DCF2D2C4487C,17924,14
17925,35B258A946B04B70,17925,33
17926,35B3E42EA7B0233F,17926,13
17927,35B40C793DF26A91,17927,13
17928,35B629A6566765A6,17928,35
17929,35B84854BD94EFFB,17929,6
17930,35B8BD4D29A85638,17930,20
17931,35B922B1F9A2A8D6,17931,4
17932,35B96501ACD34D83,17932,9
17933,35B98ED4936A4506,17933,17
17934,35BAE286AFF7EB8E,17934,2
17935,35BB6F4E41964DD5,17935,14
17936,35BB8C0614089ED2,17936,9
17937,35BC2A4A362972C4,17937,28
17938,35BDF133464D62FF,17938,10
17939,35BF50B20B39A64E,17939,10
17940,35C1B124E22DBB63,17940,13
17941,35C27083D81E4780,17941,36
17942,35C2F02746909B40,17942,4
17943,35C39FFF7598862A,17943,2
17944,35C3C4349D255F5B,17944,20
17945,35C45A4A2A4114B8,17945,11
17946,35C6DDAA0DE3AB63,17946,2
17947,35C7E45457160C82,17947,12
17948,35CAFAD032D05677,17948,2
17949,35CB3E3559C732D0,17949,12
17950,35CBEF478D2A44A7,17950,13
17951,35CC53B674716E97,17951,13
17952,35CC616B38F5985F,17952,8
17953,35CE57A07A183B38,17953,2
17954,35CF05F02428DB2E,17954,10
17955,35CF5D4057559904,17955,8
17956,35D03A5B270B0E76,17956,18
17957,35D07A77E77BAEEB,17957,14
17958,35D09484B7B2F76B,17958,2
17959,35D118CEAB20D349,17959,20
17960,35D214B3C853BAAB,17960,7
17961,35D2859D750FD467,17961,12
17962,35D338BD09632550,17962,4
17963,35D3DC46B7B848BD,17963,8
17964,35D4938FAD8C9791,17964,2
17965,35D4D35A96C15EBC,17965,10
17966,35D6DF17A6BB5F35,17966,4
17967,35D7320CB91F55BF,17967,6
17968,35D745F684FBA641,17968,22
17969,35DA1A6361732BE1,17969,6
17970,35DA39FB5B9D369C,17970,2
17971,35DC6004FB50E078,17971,20
17972,35DD4DFEC6F7F242,17972,23
17973,35DDD5B21ECB0A61,17973,12
17974,35DE0D204996770E,17974,7
17975,35DE2D86BE33C594,17975,5
17976,35DF323F38C6AFD3,17976,10
17977,35E01B5B61C6CE3F,17977,9
17978,35E1DCF0515A3B78,17978,13
17979,35E25DFA18E78B80,17979,7
17980,35E343A01D19C1BF,17980,6
17981,35E374FAEE13EFBE,17981,8
17982,35E437E20A6EDFD3,17982,2
17983,35E46B4A8B05DBAC,17983,7
17984,35E564C2E5856B4E,17984,2
17985,35E5A97FE2CB2B6D,17985,6
17986,35E5E14E2D6CE118,17986,2
17987,35E616E9E17AC351,17987,13
17988,35E7E4A314FA05FB,17988,2
17989,35E8A1686BCE96C7,17989,20
17990,35E8F45166940914,17990,7
17991,35ECCB1877605C71,17991,4
17992,35EDAAD9A1916056,17992,10
17993,35EF15916B982206,17993,18
17994,35F0AAE62C09CB23,17994,6
17995,35F11E63EC58A24C,17995,4
17996,35F1739ABCF65133,17996,2
17997,35F331D8454A9FCE,17997,25
17998,35F5049979883912,17998,9
17999,35F615AAA940305C,17999,7
18000,35F63F7267C9E0BC,18000,3
18001,35F74ECD79CB4A1A,18001,5
18002,35F7F0573A9E33B0,18002,25
18003,35F891BE2E16F1F2,18003,32
18004,35F8CC0500DEECD5,18004,9
18005,35F988ECFC76514D,18005,20
18006,35F9B9F6CDFE5CCF,18006,23
18007,35FA85F8114FA54F,18007,15
18008,35FE3D6D9B721744,18008,12
18009,35FE578833059CB3,18009,13
18010,35FE6C0A521A4F5C,18010,11
18011,35FF0569BC703CC2,18011,8
18012,35FF1493048F69D4,18012,7
18013,35FFC02B9911B87A,18013,2
18014,36006A3318F8CB8D,18014,2
18015,3600A3CC547894AF,18015,15
18016,36011F26CF5635FA,18016,7
18017,3603F7A09537FBFF,18017,4
18018,360517E69627D2AB,18018,12
18019,36073938CCC6612B,18019,2
18020,36075BC4F426F82E,18020,4
18021,360795746D538CEE,18021,2
18022,3608FE48D989DCDC,18022,13
18023,36092F663B35DE84,18023,5
18024,3609B825FD4C128B,18024,3
18025,360AF787597C428E,18025,16
18026,360B45811733F0BA,18026,28
18027,360CBC4B00FFCDB0,18027,4
18028,360CEA3DF9437A40,18028,21
18029,360D1F07C73E0B4A,18029,6
18030,360DCF88E218AA53,18030,11
18031,360F2BEAAF1FE00D,18031,15
18032,360F760186057A46,18032,5
18033,361050BA5D70D9F3,18033,12
18034,3610569833B8A187,18034,12
18035,3611B9DF555B14B5,18035,5
18036,36128F36DC2988CC,18036,2
18037,3612D346BFE060B6,18037,4
18038,3613D849B2E4F058,18038,19
18039,3613E2C6D4C1529F,18039,7
18040,36143E9667245683,18040,17
18041,36159D542C60142D,18041,3
18042,3616D96D88F07F73,18042,7
18043,36187212C0982E7F,18043,3
18044,36190D0F857A4CB7,18044,9
18045,36191CA56378E64A,18045,11
18046,3619BE064CA2FA9E,18046,22
18047,361AFCF54A4CC10F,18047,2
18048,361B68C822F6D370,18048,4
18049,361BA3EA68399414,18049,13
18050,361BD52E0E23B02C,18050,5
18051,361C3F2983CBC83D,18051,2
18052,361D5AFBB30A688F,18052,13
18053,361E0FE0ABA47479,18053,8
18054,361EDB7AB62E68B2,18054,5
18055,361F009DB4BFFEC9,18055,5
18056,36202E384818235F,18056,14
18057,36206CA7A010A28C,18057,12
18058,362167E3584A6C13,18058,5
18059,3621AA880905C029,18059,2
18060,3622206FE5C7D6D0,18060,7
18061,36225C347E652A2D,18061,2
18062,3622E4C6B3148954,18062,12
18063,36235DCC616AB30D,18063,10
18064,3624111F8E0E5736,18064,10
18065,3624492885816C78,18065,10
18066,362501AC839E6555,18066,12
18067,3626009923ADE8C6,18067,3
18068,362607F4AFA24F59,18068,11
18069,3626489AF5E66CDF,18069,52
18070,362986C19A60255D,18070,6
18071,3629B0A69465955D,18071,36
18072,362EA458A37B6864,18072,13
18073,3630234CC227F5F8,18073,3
18074,3631E4826EC173FE,18074,9
18075,36346E7860B5E538,18075,3
18076,363486E8F9BBCFED,18076,3
18077,3634B853CED4C944,18077,18
18078,36362A0C103D6991,18078,2
18079,3636B5A9F6C91E3C,18079,12
18080,363764B82393D306,18080,3
18081,36382B69507EB9F7,18081,2
18082,3638D2CB93D83689,18082,13
18083,363A35DD15C587DD,18083,3
18084,363A9861E6658440,18084,4
18085,363C311CAC404ED0,18085,5
18086,363C39155925F3B7,18086,14
18087,363E1AD6D3644545,18087,6
18088,363E31C3ED52E88E,18088,16
18089,363F5BE7B5016BA3,18089,9
18090,363FAA49636B2B48,18090,2
18091,3640D65A8547C609,18091,2
18092,3641062D79ACED26,18092,2
18093,3643F8D885FA36A7,18093,11
18094,3645B5C56E21CE9C,18094,3
18095,364703AABBA5BC82,18095,12
18096,36495139CB970D3B,18096,21
18097,3649BD3C47778031,18097,2
18098,364B52DC28057FE8,18098,8
18099,364BCC824C31AB93,18099,3
18100,364BE83754483E97,18100,12
18101,364CC2A8AC4A8734,18101,2
18102,364D222A33AF1C48,18102,12
18103,364D7F5CD356240F,18103,11
18104,364DB0DDE4FAD1EE,18104,2
18105,3650260F8CCD5795,18105,28
18106,365050EC7356671B,18106,37
18107,36509C00CFBBFDA4,18107,4
18108,3651994C8579E3CD,18108,7
18109,3651A06B80F4BEAA,18109,6
18110,365295BFFD717CA8,18110,11
18111,3652BFB95BB823CE,18111,8
18112,36535500BC0FBE2A,18112,6
18113,365360D9AE6037DD,18113,14
18114,3653AAA8BCA07B56,18114,3
18115,365434C81B218F18,18115,2
18116,3654A8CE980CC76B,18116,2
18117,3654D2FEE8ED0041,18117,14
18118,3655993E7358792B,18118,12
18119,36570708DB54BE9E,18119,8
18120,365712E36F2BE44B,18120,2
18121,36573A85BD9D88F3,18121,2
18122,3657A6650F74314E,18122,21
18123,36583922CC0D6CD9,18123,17
18124,36589D7AD46BB2A4,18124,8
18125,3658B2A2BEE7691E,18125,3
18126,36590408733CE8C4,18126,15
18127,365A31D4EDAA7CAA,18127,3
18128,365A718545C06652,18128,5
18129,365C5DC0A18A1AC3,18129,9
18130,365D18DA07710F31,18130,8
18131,365D613963A8E358,18131,2
18132,365E1D7BA3E7492F,18132,3
18133,365F6508D52CA6E9,18133,8
18134,365F7351F55F90E7,18134,8
18135,3660A631E7E28FFA,18135,11
18136,3660CA2BAB9D68F3,18136,3
18137,3660F079F82BE2C4,18137,2
18138,3662B1FA70478292,18138,5
18139,3664308BF8714216,18139,4
18140,36654FA82FA6F11A,18140,11
18141,3666006D1A9BD994,18141,18
18142,36660CF9865D9604,18142,17
18143,36669DDAA9A1ADB1,18143,5
18144,3667D666ADC90B9A,18144,14
18145,36699CC3AE4E9B1A,18145,4
18146,3669D04424A1C89B,18146,8
18147,366A12C17776328E,18147,14
18148,366C10642D24D7A1,18148,5
18149,366CC0B402AC75EA,18149,12
18150,366CC9C9E5DA7CA0,18150,13
18151,366D81C468F23C1E,18151,2
18152,366E278FD0D5DADB,18152,3
18153,366E95C0581D9162,18153,6
18154,366EBCB794BFB98D,18154,16
18155,366F7EB22650E410,18155,2
18156,367303D132305267,18156,10
18157,3673469380F31DD0,18157,5
18158,3673840B92364593,18158,15
18159,3673927A27BCFEAC,18159,10
18160,36741E7BAD0818AA,18160,16
18161,367487E675B3E33D,18161,17
18162,367490B15AF8C940,18162,9
18163,36749D24FDCAB4EE,18163,12
18164,36750F2D9D12C11E,18164,3
18165,3675385D7EE4B94A,18165,2
18166,3675C8360C7B0C21,18166,28
18167,367941B5ABAF4CCC,18167,5
18168,36797404B616352E,18168,26
18169,367A3C04EA08EDAC,18169,19
18170,367B0F1C6DB4D802,18170,4
18171,367D22ED189C3A4F,18171,8
18172,367DA30323787F58,18172,2
18173,367DA83E0DB3417D,18173,22
18174,367EBCC0933F5C4C,18174,6
18175,367F4696E25D68FB,18175,3
18176,367F5A614731C9B8,18176,11
18177,367FF8CD33B0B51E,18177,2
18178,36804B1A8218D8E3,18178,8
18179,368092B94150B28D,18179,16
18180,36811A2464D6B596,18180,6
18181,3682FE02CE016C31,18181,3
18182,368429C362D84FBE,18182,4
18183,368443AB625D7F63,18183,28
18184,368495071A1BF1DA,18184,5
18185,3684BB8A3ABE26FF,18185,8
18186,368513D661288119,18186,17
18187,3686453013403D0C,18187,12
18188,36891EF80ABB873E,18188,14
18189,368A1FFD760B53E2,18189,5
18190,368AA96EF4C4C540,18190,9
18191,368ADAA68D8CCDDF,18191,5
18192,368B4D150709335D,18192,10
18193,368B60637AAF0AB9,18193,8
18194,368C76532A900F32,18194,24
18195,368D6530A8AE3482,18195,3
18196,368DAE65DD4635CA,18196,3
18197,36901B206B71D39F,18197,2
18198,369082054ADBD034,18198,9
18199,3691A0DB0755892F,18199,3
18200,36938FDF57CA1BE6,18200,12
18201,3693BD595E742B67,18201,4
18202,369405274CE72143,18202,3
18203,3695566264BEAEDB,18203,2
18204,3695CB1871E418EC,18204,15
18205,36966C79C4B32FA5,18205,3
18206,3696E7EF6104D700,18206,6
18207,369741BB7E65EAD7,18207,17
18208,36996AE93218DBD4,18208,3
18209,369998B63E746B89,18209,25
18210,3699B270DE2D1B5E,18210,5
18211,369BAB3E123E3640,18211,2
18212,369D8DD6BAEEB61A,18212,15
18213,369E4361A272DFFC,18213,6
18214,369EC3AB4EBAA918,18214,10
18215,36A151E2CBDFAEFE,18215,7
18216,36A1917946371ACF,18216,7
18217,36A269A22711ACB7,18217,3
18218,36A31E0ABED4B73D,18218,10
18219,36A61B4F026C4406,18219,3
18220,36A75CDFDD1A8689,18220,2
18221,36A77B41751F52E8,18221,21
18222,36A78BCDFE1BC7C6,18222,4
18223,36A8B1EDEA864BA7,18223,10
18224,36A940D9FDE73239,18224,3
18225,36AB24400BD9E47C,18225,4
18226,36AC333C7D7FFA78,18226,14
18227,36ACFA0B7B62E0B5,18227,6
18228,36AD7A5483BC4DB8,18228,7
18229,36ADB9059CD4E217,18229,9
18230,36AF4F63AF48512E,18230,17
18231,36AFA2C3288E7833,18231,5
18232,36B0189E23A184A4,18232,4
18233,36B02696482D5DC7,18233,18
18234,36B066FDC099527E,18234,14
18235,36B354A765B2E851,18235,11
18236,36B422BEE247E284,18236,37
18237,36B597F47D629A00,18237,3
18238,36B6D04E0E434FBF,18238,2
18239,36B9348C8F39D684,18239,2
18240,36BABCAA150DD2C8,18240,11
18241,36BC9984AAE89435,18241,9
18242,36BDB8C10175F798,18242,26
18243,36BECEC3AC874460,18243,13
18244,36BF6E212F14B30F,18244,12
18245,36BFF69500A07768,18245,2
18246,36C0158635BBCB9A,18246,47
18247,36C01C6016DABEE4,18247,4
18248,36C09B2E28A1D3BC,18248,2
18249,36C1B68E1734FF26,18249,2
18250,36C35999C31DBE16,18250,15
18251,36C3F724AF459C32,18251,14
18252,36C40B9352E0EBDC,18252,5
18253,36C50BE93CCAFF27,18253,3
18254,36C6324ABA778C4C,18254,3
18255,36C6F9648A363193,18255,5
18256,36C786B2335B6396,18256,25
18257,36C8AB7DA8B730C1,18257,19
18258,36C91EF90275BBCC,18258,5
18259,36CA73C155EF2D51,18259,3
18260,36CA864D2C224E5A,18260,7
18261,36CB9290856E3630,18261,16
18262,36CBB1E6AF4944C1,18262,6
18263,36CBDC1EDE023A80,18263,9
18264,36CC8FA710729BA6,18264,19
18265,36CCCFF1C6F9E6E9,18265,6
18266,36CD28A73BDDE6D2,18266,2
18267,36CDA0B03FDC18F1,18267,14
18268,36CF49DC95426D05,18268,14
18269,36CFD1874B2EC04C,18269,5
18270,36D20916EC92B322,18270,5
18271,36D29A0BA4873673,18271,6
18272,36D3AD9BE736B223,18272,8
18273,36D624836B390702,18273,12
18274,36D6697A7B8883B2,18274,3
18275,36D7A0D72B6F72B8,18275,2
18276,36DA2BD18D9AF8A3,18276,20
18277,36DA57B12B4A25E2,18277,15
18278,36DD8E6DBE9923BC,18278,17
18279,36DD9CE6522CB5BC,18279,5
18280,36DF6D26C858D222,18280,18
18281,36DFC55A15CDFEE4,18281,3
18282,36DFF40DB3A21BD8,18282,6
18283,36E001D184269B24,18283,3
18284,36E2E30AFDB35258,18284,6
18285,36E3C4BF58896409,18285,5
18286,36E3E2EBDC86519E,18286,2
18287,36E4101C1378D6DC,18287,26
18288,36E541A1099CBBF5,18288,11
18289,36E6FD7AB797F159,18289,3
18290,36E792EA834CBFB8,18290,10
18291,36E7DF505943ACC0,18291,2
18292,36E853716F3352E1,18292,13
18293,36E9B64E60E1400B,18293,20
18294,36EC02A719080E68,18294,4
18295,36EC177D5B1A620C,18295,2
18296,36ECDBD010DB9312,18296,11
18297,36ECE2EACA2D4DF9,18297,8
18298,36ED54AB5408BCF7,18298,2
18299,36EE0888FFE8FD0D,18299,7
18300,36EE575AE2F09254,18300,17
18301,36EF2F0FE345098A,18301,19
18302,36F010363E446C65,18302,5
18303,36F0189D249242DC,18303,6
18304,36F0BC1B7E72E53B,18304,2
18305,36F21BAE1DD3EF0A,18305,19
18306,36F2270F16BD81CD,18306,16
18307,36F23C5394EE3BFE,18307,10
18308,36F27739F99FC271,18308,17
18309,36F293F11ADCD271,18309,25
18310,36F3BF2465F5B160,18310,14
18311,36F3F6E6A186E833,18311,2
18312,36F52CF35AA5C9ED,18312,5
18313,36F5747C123BDDD4,18313,6
18314,36F5A16B32D906EF,18314,11
18315,36F68C86C3690C0D,18315,13
18316,36F6C8EA1938F4E7,18316,6
18317,36F789E01B858CF1,18317,2
18318,36F78FB5B0EB1B75,18318,7
18319,36F848840C9EFB06,18319,3
18320,36F8919CE27099D6,18320,6
18321,36F897D5CC6A16AC,18321,2
18322,36F9DAF49207DA74,18322,14
18323,36FBC1D8033B238A,18323,7
18324,36FE14CF6E1221A3,18324,9
18325,36FF3A65E25F4E52,18325,4
18326,36FF8246FC64A6DD,18326,8
18327,36FFE683FDA7A732,18327,15
18328,37004BF8F9ECFA45,18328,4
18329,3700715202B15DAC,18329,2
18330,3703CA2EEF07FD03,18330,4
18331,37057D1D773898D5,18331,10
18332,3705FC4413B0A1E2,18332,4
18333,37077274A3355A95,18333,5
18334,37090100D68C2274,18334,17
18335,370A46CE9249CB4A,18335,7
18336,370B8792716B6A5B,18336,4
18337,370CD5CAE7A82313,18337,9
18338,370DE41E701AC4AB,18338,4
18339,370FFF17128873B5,18339,12
18340,371036CA7D29D710,18340,8
18341,3712E929E63FB226,18341,2
18342,37137345EEACB2D9,18342,12
18343,37142726B20DE621,18343,29
18344,37142C764427FC71,18344,5
18345,371631FACD369694,18345,6
18346,3716767401928FDA,18346,8
18347,3716E4C89DC2C69B,18347,10
18348,3716FF64AF9CC37C,18348,3
18349,37174EE948E2F837,18349,2
18350,3717B0AEB03DF5AC,18350,8
18351,3717B7B97F531409,18351,3
18352,37186E38D69801C3,18352,16
18353,371904F32A9B5210,18353,10
18354,371A40B224D4C7C3,18354,8
18355,371AB0A6DBD39AF0,18355,3
18356,371B4CB7E0C556BA,18356,45
18357,371C14A73287784B,18357,3
18358,371D39538E1D510C,18358,16
18359,371E646A9F6D3A62,18359,4
18360,372128A6F067332F,18360,13
18361,3721B566505960B3,18361,15
18362,3721C4D6A78234DE,18362,31
18363,372219329DF015C4,18363,2
18364,3722C7640F61451C,18364,3
18365,372422B16C2BD8BF,18365,10
18366,37243EB790FEA9A0,18366,13
18367,37265312FDF6B1D6,18367,24
18368,3727B7600FA78714,18368,7
18369,3728392272D963A2,18369,2
18370,3729FB9C6735BFD1,18370,2
18371,372C87B18FAC8064,18371,4
18372,372DCD0B756624AA,18372,20
18373,372E33CDC8345E7A,18373,37
18374,372EE3D929965023,18374,4
18375,37301D7588D875DF,18375,10
18376,3730BA5C385DFF01,18376,2
18377,37335F073925A5BE,18377,6
18378,3735C9B0E028CEDE,18378,4
18379,3739302D79201D33,18379,9
18380,37394FE7155EFA99,18380,10
18381,3739D2EAD251E2CC,18381,5
18382,373A2182DEB0D604,18382,6
18383,373A400D3678BEBE,18383,45
18384,373A91DD4E56855E,18384,5
18385,373AFC432A9375E4,18385,3
18386,373BC345169EF104,18386,10
18387,373C3EAE2E646628,18387,13
18388,373D808ACE723C6C,18388,10
18389,3741A90D1878001F,18389,2
18390,3741FF57B7E65537,18390,5
